,Name,State,C,act_fn,attention_dir,attn_coeff,batch_size,d_model,diff_vocab,epoch,eqn_sign,frac,func,funcs,lr,n_heads,n_layers,name,runid,weight_decay,best_test_accuracy,best_train_accuracy,distance_irrelevance,generalization_delay1,generalization_delay2,generalization_gap,mean_std_row,med_std_row,parameter_norm,std_mean_col,std_med_col,training_accuracy,training_loss,validation_accuracy,validation_loss,gradient_sim,circularity
79,fallen-pine-7764,finished,59,ReLU,casual,0.45963041,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,paf9i479gz,2,1,1,0.246372612,45.78578015,45.89649377,0,0.195491882,0.195566428,24.56438311,0.190629001,0.191271831,1,1.47E-07,1,2.11E-07,0.993529869,0.931432788
80,eternal-brook-7763,finished,59,ReLU,casual,0.688893768,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,ed3bj93sq8,2,1,1,0.644723022,35.32517828,35.34332202,0,0.149323181,0.147552266,24.45681938,0.115353751,0.115282755,1,1.37E-07,1,1.83E-07,0.605974669,0.996901979
81,dulcet-vortex-7762,finished,59,ReLU,casual,0.087475126,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,vxwzfimok9,2,1,1,0.194157572,52.16961181,52.20699957,0,0.210255915,0.210851661,23.04317518,0.207293162,0.20704495,1,1.30E-07,1,1.82E-07,0.994035251,0.999365399
82,fresh-sea-7761,finished,59,ReLU,casual,0.872768941,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,bna5wzkaiu,2,1,1,0.712369358,39.9726133,39.9726133,0,0.148567548,0.148662332,25.35999509,0.120738024,0.124862613,1,1.54E-07,1,2.91E-07,0.467932888,0.995300983
83,fluent-fire-7760,finished,59,ReLU,casual,0.20862498,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,ym9jzjzjov,2,1,1,0.953415147,74.64017856,74.64017856,0,0.064408196,0.062516231,32.55946756,0.058920801,0.059778862,1,0.003733678,1,0.00479313,0.596891594,0.969351241
84,hardy-frost-7759,finished,59,ReLU,casual,0.262896362,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,d6jty6mlgs,2,1,1,0.90266351,98.64239651,98.65869069,0,0.122093512,0.112164409,32.85447853,0.054583226,0.042173504,0.419540226,4.154856145,0.443328559,4.064048853,0.943969405,0.986650056
85,hopeful-tree-7758,finished,59,ReLU,casual,0.402209678,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,aw4y4wcnlz,2,1,1,0.8162021,67.23772266,67.23772266,0,0.107029811,0.107482191,12.42418075,0.104126211,0.10404657,1,1.48E-08,1,2.77E-08,0.998835819,0.796446283
86,crimson-donkey-7757,finished,59,ReLU,casual,0.999941391,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,rwjve6byc7,2,1,1,0.9511666,53.69945515,53.71508454,0,0.074027606,0.072560229,24.00152584,0.047947294,0.046279202,1,0.000980065,1,0.00104616,0.462568098,0.991938546
87,vital-frog-7756,finished,59,ReLU,casual,0.272193483,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,244nr2x8c1,2,1,1,0.644581911,60.66238862,60.67338969,0,0.14890998,0.144891478,24.45528989,0.117884068,0.115868981,1,1.50E-07,1,4.49E-07,0.990867165,0.996483608
88,comic-bird-7755,finished,59,ReLU,casual,0.148559627,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,flqambbzod,2,1,1,0.956763477,62.47822394,62.48319495,0,0.075259574,0.070080226,13.91178916,0.05825973,0.061150994,1,2.09E-08,1,3.35E-08,0.991691402,0.99472508
89,classic-planet-7754,finished,59,ReLU,casual,0.124941027,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,wjjgnrwtwj,2,1,1,0.433899945,200.4468809,200.4468809,0,0.160333266,0.160382788,25.37173221,0.149051574,0.150317847,1,1.61E-07,1,3.68E-07,0.996236178,0.456063302
90,earnest-planet-7753,finished,59,ReLU,casual,0.530421941,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,xbdwh5yo71,2,1,1,0.76466021,64.70861765,64.72021137,0,0.124829,0.125784283,23.7508886,0.117715021,0.122311018,1,0.078906203,1,0.08939649,0.821184949,0.990536651
91,clean-leaf-7752,finished,59,ReLU,casual,0.683116067,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,hsuumrkhsl,2,1,1,0.943806208,66.87316161,66.94343869,0,0.103622096,0.102835624,16.70862309,0.038867036,0.033821083,0.352729887,2.252746318,0.307030141,2.46488165,0.694009737,0.876708242
92,amber-dragon-7751,finished,59,ReLU,casual,0.575855374,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,eosyill3wd,2,1,1,0.074332012,50.89956453,50.89956453,0,0.232625685,0.232674876,24.73266036,0.232041797,0.232027931,1,1.59E-07,1,4.29E-06,0.996285271,0.996655574
93,gentle-serenity-7750,finished,59,ReLU,casual,0.562511798,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,9izmqspc86,2,1,1,0.295950696,53.46550581,53.46550581,0,0.183886732,0.184252222,15.21708688,0.181265539,0.182039911,1,2.67E-08,1,3.43E-08,0.998800234,0.949358587
94,vivid-blaze-7749,finished,59,ReLU,casual,0.09341263,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,ixr8y8ybqs,2,1,1,0.967219402,63.34178909,63.36746976,0,0.069024494,0.060615812,18.70856845,0.02923929,0.026381919,1,0.012541995,0.997130573,0.125112833,0.853214766,0.385628195
95,effortless-smoke-7748,finished,59,ReLU,casual,0.008357246,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,jtjuyg2lui,2,1,1,0.956894217,59.77738408,59.77738408,0,0.062443512,0.055042426,26.94356768,0.049791078,0.047397728,0.700071812,1.340827779,0.672883809,1.369730695,0.709546176,0.978038829
96,volcanic-moon-7747,finished,59,ReLU,casual,0.762359962,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,yd8l1f51hz,2,1,1,0.412447551,65.62545325,65.62545325,0,0.17534353,0.171486521,18.98236036,0.167541031,0.165527372,1,6.24E-08,0.998565257,0.004052843,0.973820926,0.735274161
97,morning-night-7746,finished,59,ReLU,casual,0.106275393,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,vq2rgfcjqv,2,1,1,0.191950492,48.53376706,48.56973658,0,0.219803358,0.219022037,23.23168497,0.216941527,0.21626154,1,1.30E-07,1,1.66E-07,0.991238021,0.997031191
98,fresh-cosmos-7745,finished,59,ReLU,casual,0.431035709,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,zdz6hl78iv,2,1,1,0.482172828,37.00310097,37.03153563,0,0.161985707,0.163661859,25.30954368,0.142301746,0.143330361,1,1.58E-07,1,3.52E-07,0.991695844,0.961718084
99,laced-violet-7744,finished,59,ReLU,casual,0.848325626,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,miuwiis5yc,2,1,1,0.917657787,71.83470385,71.86858623,0,0.098310459,0.097855391,22.52315278,0.060779322,0.063419555,1,0.001114592,1,0.001499764,0.422853588,0.956596449
100,lyric-bee-7743,finished,59,ReLU,casual,0.096513217,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,9fk87tldjf,2,1,1,0.745527142,59.36446049,59.36446049,0,0.167633508,0.156390852,15.95751427,0.116733399,0.121435039,1,3.57E-08,1,9.82E-08,0.997651444,0.955915877
101,stilted-star-7742,finished,59,ReLU,casual,0.105933287,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,cj7zhck29u,2,1,1,0.585011862,53.60722902,53.65188107,0,0.163450772,0.162426023,23.923715,0.137727766,0.134298803,1,1.45E-07,1,5.07E-07,0.990601915,0.959278856
102,brisk-meadow-7741,finished,59,ReLU,casual,0.834022781,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,cb735cw2xv,2,1,1,0.403210928,46.1058256,46.10795398,0,0.181894152,0.180888964,18.00503953,0.177660271,0.177157041,1,4.86E-08,1,0.000194131,0.689271861,0.995470221
103,ancient-tree-7740,finished,59,ReLU,casual,0.416468017,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,4s7vgrnncr,2,1,1,0.988597917,116.4682852,116.4718215,0,0.035338638,0.0349021,28.1493994,0.022589055,0.025311716,1,5.11E-05,1,0.000500321,0.929222934,0.475835774
104,ethereal-firebrand-7739,finished,59,ReLU,casual,0.84759759,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,uu18uesu3g,2,1,1,0.69954754,50.1518345,50.1518345,0,0.150216094,0.147057979,24.3446971,0.102874985,0.1016177,1,1.36E-07,1,1.94E-07,0.536692926,0.898594661
105,eager-shape-7738,finished,59,ReLU,casual,0.33909223,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,y6bof66ifx,2,1,1,0.405403585,59.02633862,59.02633862,0,0.179031389,0.179858409,14.51443855,0.176073269,0.177084937,1,2.33E-08,1,3.73E-08,0.993264255,0.978774399
106,proud-fire-7737,finished,59,ReLU,casual,0.715654562,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,6x7xfd27m7,2,1,1,0.661039759,287.076303,287.0836771,0,0.159389523,0.154440149,26.79062004,0.119710313,0.117173039,1,1.68E-07,1,3.27E-07,0.70018352,0.456501826
107,fresh-dust-7736,finished,59,ReLU,casual,0.311349931,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,9ta7prkqgo,2,1,1,0.964394219,69.34496925,69.38155204,0,0.055829215,0.050512985,24.89827154,0.042432296,0.02874506,1,0.001214677,1,0.001668395,0.544273339,0.993993719
108,winter-dust-7735,finished,59,ReLU,casual,0.674129004,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,5qljcnmqhv,2,1,1,0.392261592,59.01984063,59.01984063,0,0.189585738,0.189545943,15.46947907,0.186871672,0.185997833,1,2.77E-08,1,3.45E-08,0.998049755,0.993789519
109,rich-voice-7734,finished,59,ReLU,casual,0.265209279,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,lqx6etafdu,2,1,1,0.515330613,63.56473673,63.56540565,0,0.15822815,0.158675145,14.62387164,0.145039403,0.141861748,1,0.02499969,0.994261146,0.048127703,0.997680947,0.616822081
110,summer-gorge-7733,finished,59,ReLU,casual,0.524696891,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,t7hq2lr6l6,2,1,1,0.48887768,55.01131475,55.06664374,0,0.176051905,0.169934998,24.39292056,0.155504387,0.15790753,1,1.46E-07,1,3.65E-07,0.908124451,0.99696267
111,twilight-surf-7732,failed,59,ReLU,casual,0.132300059,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,74ijwbg145,2,1,1,0.975997029,62.81656386,62.81656386,0,,,32.21981096,,,1,1.09E-05,1,2.68E-05,,
112,smooth-waterfall-7731,finished,59,ReLU,casual,0.828648418,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,o3b2scq2sy,2,1,1,0.89573753,57.20237378,57.20806319,0,0.082253069,0.081255174,14.48781969,0.076958075,0.078781385,1,2.20E-08,1,3.11E-08,0.994461903,0.808935595
113,toasty-galaxy-7730,finished,59,ReLU,casual,0.535482959,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,v566wkgoku,2,1,1,0.26720252,49.02654539,49.02654539,0,0.211378613,0.209898786,24.10969076,0.20460939,0.203752437,1,1.43E-07,1,1.81E-07,0.991575719,0.990052267
114,unique-haze-7729,finished,59,ReLU,casual,0.97660132,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,x8mrvs17gt,2,1,1,0.851143031,32.68370682,32.68370682,0,0.142452632,0.14462237,26.50777632,0.071864645,0.066853004,1,1.68E-07,1,3.79E-07,0.614659891,0.856035586
115,curious-plant-7728,finished,59,ReLU,casual,0.724761628,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,l6cqrm5hrn,2,1,1,0.708845427,38.45777877,38.52238911,0,0.132600931,0.129443542,24.044246,0.105300818,0.104881317,1,1.32E-07,1,1.91E-07,0.795338934,0.952358711
116,sleek-water-7727,finished,59,ReLU,casual,0.253931129,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,uy3uzchfdz,2,1,1,0.986188498,57.07126569,57.07126569,0,0.044840097,0.041152257,24.2928579,0.027024433,0.030427673,1,0.001044235,1,0.002257385,0.960916289,0.867101701
117,electric-frog-7726,finished,59,ReLU,casual,0.566161195,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,o2dxrjhyu2,2,1,1,0.210088241,263.0834071,263.0834071,0,0.189258615,0.189427698,25.5833081,0.186227119,0.186193471,1,1.66E-07,1,2.53E-07,0.996698433,0.532097298
118,fiery-surf-7725,finished,59,ReLU,casual,0.006702115,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,epumzs6dhd,2,1,1,0.12956926,95.39518866,95.39518866,0,0.218244159,0.217845731,24.68584376,0.216796403,0.216910106,1,1.56E-07,1,2.13E-07,0.997181064,0.499791642
119,astral-paper-7724,finished,59,ReLU,casual,0.804101842,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,cpciedai1e,2,1,1,0.856071977,54.8019326,54.82937626,0,0.138815761,0.13863458,24.77315034,0.074662499,0.076041974,1,1.40E-07,1,2.51E-07,0.660697444,0.997062933
120,magic-planet-7723,finished,59,ReLU,casual,0.373552745,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,9a34da34ta,2,1,1,0.93481213,77.97878761,78.0148025,0,0.070779332,0.070446179,14.53372946,0.064506579,0.05804347,1,2.43E-08,1,3.19E-08,0.974318812,0.991961213
121,lilac-dew-7722,finished,59,ReLU,casual,0.521695968,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,xrruszgrrh,2,1,1,0.926509737,82.49185626,82.49185626,0,0.061561902,0.052921065,25.39340307,0.045527316,0.045006104,1,1.45E-07,1,7.57E-07,0.969108362,0.726720942
122,olive-fire-7721,failed,59,ReLU,casual,0.637278679,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,xnxwqhba48,2,1,1,0.610576264,45.01200142,45.0219517,0,,,24.93489288,,,1,1.45E-07,1,2.26E-07,,
123,avid-tree-7720,finished,59,ReLU,casual,0.690296932,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,yn426fo5nt,2,1,1,0.763588698,85.48637901,85.50587296,0,0.167440965,0.16472587,22.62703303,0.121931292,0.130628675,1,0.22294587,0.998565257,0.240005877,0.568661685,0.988492733
124,absurd-dawn-7719,finished,59,ReLU,casual,0.834839032,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,kl29uedf19,2,1,1,0.980485126,217.8033221,217.8799946,0,0.046716786,0.049187619,25.41565619,0.033310257,0.031329265,1,1.75E-07,1,2.68E-07,0.915478508,0.494538286
125,atomic-sea-7718,finished,59,ReLU,casual,0.635876823,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,dchnrnfolb,2,1,1,0.569807499,49.93419883,49.93419883,0,0.136465206,0.135759861,15.41930594,0.131138838,0.129221115,1,2.74E-08,1,3.76E-08,0.99861408,0.99874291
126,logical-salad-7717,finished,59,ReLU,casual,0.894431109,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,qo3sqcv5on,2,1,1,0.772987208,49.50701805,49.50701805,0,0.130026176,0.114914778,25.01490592,0.088078507,0.089893895,1,1.47E-07,1,2.29E-07,0.539038989,0.987292694
127,crisp-shadow-7716,failed,59,ReLU,casual,0.851382639,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,kcmc9qneip,2,1,1,0.993616242,46.71909167,46.71909167,0,,,19.44027907,,,1,0.003545827,0.998565257,0.009375117,,
128,solar-lion-7715,finished,59,ReLU,casual,0.181265909,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,6gqrej3qcc,2,1,1,0.17875548,45.82147571,45.82147571,0,0.215059369,0.214286522,23.15206044,0.211941912,0.211442632,1,1.30E-07,1,1.87E-07,0.992992529,0.999154294
129,wild-frost-7714,finished,59,ReLU,casual,0.377622243,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,5hpaph5ax8,2,1,1,0.874346229,111.0356507,111.0685214,0,0.097913081,0.094700572,26.66978281,0.07263387,0.075704558,1,1.78E-07,1,1.30E-05,0.989238446,0.35967796
130,lucky-armadillo-7713,finished,59,ReLU,casual,0.533099135,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,mpst9zmjah,2,1,1,0.994729505,219.5415963,219.5551798,0,0.033729482,0.030861137,26.17091063,0.020626461,0.022373505,1,0.011844493,0.985652804,0.068205539,0.828877861,0.495462332
131,copper-donkey-7712,finished,59,ReLU,casual,0.238415018,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,wgrcc7jgxt,2,1,1,0.852892505,53.76246747,53.79198385,0,0.118221168,0.118433168,24.31496401,0.066150277,0.068599783,1,1.53E-07,1,8.75E-06,0.992629344,0.944585979
132,lively-energy-7711,finished,59,ReLU,casual,0.057782524,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,ecnx4bo12v,2,1,1,0.935383204,157.1391015,157.1391015,0,0.081738334,0.084342158,16.32111117,0.071332343,0.080927115,1,3.83E-08,1,9.40E-08,0.997958177,0.501204831
133,comfy-frog-7710,finished,59,ReLU,casual,0.260530081,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,3ohi279ahp,2,1,1,0.923863549,74.99544483,74.99544483,0,0.079285585,0.061868871,16.58103566,0.050393674,0.048904364,1,3.93E-08,1,6.99E-08,0.997282604,0.940063145
134,generous-sun-7709,finished,59,ReLU,casual,0.164172204,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,imygrpya14,2,1,1,0.190729347,82.92922844,82.94924444,0,0.206308134,0.206267636,25.87906019,0.203034741,0.202000506,1,1.71E-07,1,2.70E-07,0.99771392,0.525395765
135,major-shape-7708,failed,59,ReLU,casual,0.418827344,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,nesxg1e6bd,2,1,1,0.502202103,61.19978928,61.22474744,0,,,23.70224148,,,1,1.41E-07,1,2.82E-07,,
136,sage-thunder-7707,finished,59,ReLU,casual,0.603037842,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,gpvpnbhn4g,2,1,1,0.919858232,91.76762682,91.78144992,0,0.077923207,0.07793036,15.06661614,0.073228802,0.075457372,1,2.63E-08,1,4.43E-08,0.992488442,0.881241868
137,dry-sky-7706,finished,59,ReLU,casual,0.779959885,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,lw25qm7t27,2,1,1,0.791910214,38.55005354,38.58877708,0,0.129508443,0.133740339,25.25813017,0.087521171,0.089340918,1,1.45E-07,1,2.39E-07,0.962162594,0.919308504
138,sandy-waterfall-7705,finished,59,ReLU,casual,0.032882547,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,ypeitsqgpj,2,1,1,0.41293796,61.03126177,61.05626116,0,0.194764566,0.194363045,17.3094561,0.180013857,0.184424957,1,4.53E-08,1,1.01E-06,0.998367333,0.950150335
139,gallant-sunset-7704,finished,59,ReLU,casual,0.640890889,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,mk527nouox,2,1,1,0.864500921,136.8090616,136.8515466,0,0.089138208,0.082684225,26.74248725,0.04941119,0.047313763,1,1.76E-07,1,5.34E-07,0.860417116,0.365838067
140,fluent-lion-7703,finished,59,ReLU,casual,0.599372659,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,klcyq4x718,2,1,1,0.240439694,59.03639465,59.04170838,0,0.200580804,0.20074754,18.46315006,0.195888779,0.195409662,1,5.16E-08,1,0.000288321,0.99883772,0.957147486
141,stoic-sea-7702,finished,59,ReLU,casual,0.659540709,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,c3yt5hrpye,2,1,1,0.630216782,51.83197349,51.83363548,0,0.131721402,0.124566619,17.76936809,0.110867633,0.111339883,1,4.89E-08,1,1.21E-06,0.996996474,0.819560593
142,earnest-sunset-7701,finished,59,ReLU,casual,0.043524428,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,78wfypeht8,2,1,1,0.334214779,53.82919746,53.84474232,0,0.195036432,0.191678302,23.89898461,0.18632367,0.185132807,1,1.47E-07,1,8.16E-07,0.99237806,0.98304801
143,flowing-serenity-7700,finished,59,ReLU,casual,0.73516336,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,ozw7fgws8o,2,1,1,0.978488713,136.0809849,136.092694,0,0.061262827,0.059025214,19.57107558,0.044748624,0.051763838,1,7.00E-08,1,2.33E-07,0.32149998,0.371657819
144,wise-plasma-7699,finished,59,ReLU,casual,0.314190474,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,nidit4js8m,2,1,1,0.649742365,52.7092953,52.7092953,0,0.173951353,0.172808396,24.92617181,0.134201149,0.134656963,1,1.62E-07,1,6.85E-06,0.990080888,0.840603459
145,vital-night-7698,finished,59,ReLU,casual,0.055919411,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,icgivecpbn,2,1,1,0.916820745,39.35134146,39.3944413,0,0.098281348,0.095544005,24.18570497,0.056953768,0.05677582,1,1.52E-07,1,4.13E-05,0.992911343,0.722543929
146,eternal-plant-7697,finished,59,ReLU,casual,0.019974868,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,8nl4qqrhls,2,1,1,0.973677075,88.3665199,88.3725685,0,0.055010063,0.051550693,20.57985939,0.033300784,0.045978464,0.664152324,1.265097832,0.615494967,1.326879833,0.926990263,0.487029958
147,cool-capybara-7696,finished,59,ReLU,casual,0.324741576,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,n5y77u3gcm,2,1,1,0.904003034,86.8172948,86.82937551,0,0.087339088,0.085324692,25.04837589,0.063170274,0.066055052,1,1.37E-06,1,1.86E-06,0.849708037,0.935784905
148,olive-surf-7695,finished,59,ReLU,casual,0.49109623,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,pftclociig,2,1,1,0.893757107,40.58584343,40.58584343,0,0.113526891,0.112495927,25.28566706,0.073844714,0.075104378,1,1.53E-07,1,2.60E-07,0.982601697,0.978192742
149,eager-eon-7694,finished,59,ReLU,casual,0.033394014,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,oowglc8p73,2,1,1,0.991322978,77.42167521,77.44126604,0,0.086313595,0.089129737,18.68431624,0.019730656,0.019474167,0.173491374,2.898066807,0.196556672,2.897700941,0.725609235,0.981190274
150,proud-totem-7693,finished,59,ReLU,casual,0.983916725,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,8gyjjjrl5g,2,1,1,0.887729292,47.75919276,47.82281416,0,0.103960354,0.100175655,24.71206795,0.062083365,0.059850985,1,0.000302469,1,0.000368607,0.278951429,0.98461689
151,visionary-bird-7692,finished,59,ReLU,casual,0.837183521,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,cg68k5pb1m,2,1,1,0.99005428,83.4411248,83.53224551,0,0.056697552,0.054657918,30.00315217,0.023096733,0.027625573,1,1.86E-05,1,0.000110981,0.732303612,0.877253911
152,bright-energy-7691,finished,59,ReLU,casual,0.354197313,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,clqr2dqhow,2,1,1,0.580818698,136.4630102,136.5171173,0,0.15728497,0.151616837,27.10571801,0.154498529,0.155228315,1,1.92E-07,1,1.21E-05,0.994502383,0.497024502
